26,New York,Inactive,"9,288","2,224",39,38,35,705,0,0,16,"4,003","16,348"
26,New York,Total,"83,374","13,224",250,292,292,"3,876",21,7,109,"29,220","130,665"
26,District Total,Active,"126,440","16,466",340,526,439,"5,050",31,7,135,"38,670","188,104"
26,District Total,Inactive,"14,465","2,879",55,73,60,986,0,0,25,"5,809","24,352"
26,District Total,Total,"140,905","19,345",395,599,499,"6,036",31,7,160,"44,479","212,456"
27,New York,Active,"131,988","20,253",328,469,285,"6,506",32,9,143,"41,767","201,780"
27,New York,Inactive,"17,939","4,371",59,99,49,"1,433",0,0,34,"7,517","31,501"
27,New York,Total,"149,927","24,624",387,568,334,"7,939",32,9,177,"49,284","233,281"
27,District Total,Active,"131,988","20,253",328,469,285,"6,506",32,9,143,"41,767","201,780"
27,District Total,Inactive,"17,939","4,371",59,99,49,"1,433",0,0,34,"7,517","31,501"
27,District Total,Total,"149,927","24,624",387,568,334,"7,939",32,9,177,"49,284","233,281"
28,New York,Active,"106,775","35,507",445,274,124,"7,987",20,10,126,"45,641","196,909"
28,New York,Inactive,"15,109","6,344",76,50,20,"1,651",0,0,30,"7,995","31,275"
28,New York,Total,"121,884","41,851",521,324,144,"9,638",20,10,156,"53,636","228,184"
28,District Total,Active,"106,775","35,507",445,274,124,"7,987",20,10,126,"45,641","196,909"
28,District Total,Inactive,"15,109","6,344",76,50,20,"1,651",0,0,30,"7,995","31,275"
28,District Total,Total,"121,884","41,851",521,324,144,"9,638",20,10,156,"53,636","228,184"
29,Bronx,Active,"80,113","3,880",285,91,461,"1,590",51,3,11,"13,222","99,707"
29,Bronx,Inactive,"9,773",620,28,13,81,274,2,0,5,"1,936","12,732"
29,Bronx,Total,"89,886","4,500",313,104,542,"1,864",53,3,16,"15,158","112,439"
29,New York,Active,"48,044","6,459",110,112,145,"2,117",15,1,34,"13,333","70,370"
29,New York,Inactive,"6,906","1,338",26,19,29,513,1,0,8,"2,485","11,325"
29,New York,Total,"54,950","7,797",136,131,174,"2,630",16,1,42,"15,818","81,695"
29,District Total,Active,"128,157","10,339",395,203,606,"3,707",66,4,45,"26,555","170,077"
29,District Total,Inactive,"16,679","1,958",54,32,110,787,3,0,13,"4,421","24,057"
29,District Total,Total,"144,836","12,297",449,235,716,"4,494",69,4,58,"30,976","194,134"
30,New York,Active,"161,772","8,182",283,395,686,"4,615",56,6,71,"27,482","203,548"
30,New York,Inactive,"19,950","1,424",37,50,115,853,1,0,11,"4,337","26,778"
30,New York,Total,"181,722","9,606",320,445,801,"5,468",57,6,82,"31,819","230,326"
30,District Total,Active,"161,772","8,182",283,395,686,"4,615",56,6,71,"27,482","203,548"
30,District Total,Inactive,"19,950","1,424",37,50,115,853,1,0,11,"4,337","26,778"
30,District Total,Total,"181,722","9,606",320,445,801,"5,468",57,6,82,"31,819","230,326"
31,New York,Active,"151,836","10,896",357,443,472,"4,069",65,4,74,"29,961","198,177"
31,New York,Inactive,"16,352","1,985",48,64,86,762,0,0,15,"4,760","24,072"
31,New York,Total,"168,188","12,881",405,507,558,"4,831",65,4,89,"34,721","222,249"
31,District Total,Active,"151,836","10,896",357,443,472,"4,069",65,4,74,"29,961","198,177"
31,District Total,Inactive,"16,352","1,985",48,64,86,762,0,0,15,"4,760","24,072"
31,District Total,Total,"168,188","12,881",405,507,558,"4,831",65,4,89,"34,721","222,249"
